Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:35:38
Collection Length (seconds):, 45.684
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.053, 0.9431152, 1.053, 0.137085, 1.053, 0.0452881, 1.053, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
1.0665, 0.9431152, 1.0665, 0.137085, 1.0665, 0.0452881, 1.0665, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
1.08, 0.9430542, 1.08, 0.137085, 1.08, 0.0452881, 1.08, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
1.0935, 0.9430542, 1.0935, 0.137146, 1.0935, 0.0453491, 1.0935, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
1.107, 0.9430542, 1.107, 0.137207, 1.107, 0.0453491, 1.107, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
1.1205, 0.9430542, 1.1205, 0.1372681, 1.1205, 0.0453491, 1.1205, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
1.134, 0.9430542, 1.134, 0.1373291, 1.134, 0.0454102, 1.134, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
1.1475, 0.9430542, 1.1475, 0.1373291, 1.1475, 0.0454102, 1.1475, 0.2996216, , , , , , , , , , , , , , , , , , , , , , 
1.161, 0.9430542, 1.161, 0.1374512, 1.161, 0.0454712, 1.161, 0.2994385, , , , , , , , , , , , , , , , , , , , , , 
1.1745, 0.9431152, 1.1745, 0.1373901, 1.1745, 0.0454712, 1.1745, 0.2993774, , , , , , , , , , , , , , , , , , , , , , 
1.188, 0.9431152, 1.188, 0.1374512, 1.188, 0.0455322, 1.188, 0.2992554, , , , , , , , , , , , , , , , , , , , , , 
1.2015, 0.9431152, 1.2015, 0.1374512, 1.2015, 0.0455933, 1.2015, 0.2992554, , , , , , , , , , , , , , , , , , , , , , 
1.215, 0.9430542, 1.215, 0.1375122, 1.215, 0.0455933, 1.215, 0.2993774, , , , , , , , , , , , , , , , , , , , , , 
1.2285, 0.9430542, 1.2285, 0.1375732, 1.2285, 0.0456543, 1.2285, 0.2993164, , , , , , , , , , , , , , , , , , , , , , 
1.242, 0.9430542, 1.242, 0.1375732, 1.242, 0.0457764, 1.242, 0.2993164, , , , , , , , , , , , , , , , , , , , , , 
1.2555, 0.9430542, 1.2555, 0.1375732, 1.2555, 0.0458374, 1.2555, 0.2992554, , , , , , , , , , , , , , , , , , , , , , 
1.269, 0.9430542, 1.269, 0.1375732, 1.269, 0.0458374, 1.269, 0.2992554, , , , , , , , , , , , , , , , , , , , , , 
1.2825, 0.9431152, 1.2825, 0.1376953, 1.2825, 0.0458374, 1.2825, 0.2991943, , , , , , , , , , , , , , , , , , , , , , 
1.296, 0.9430542, 1.296, 0.1376953, 1.296, 0.0458984, 1.296, 0.2993164, , , , , , , , , , , , , , , , , , , , , , 
1.3095, 0.9429932, 1.3095, 0.1377563, 1.3095, 0.0458984, 1.3095, 0.2993774, , , , , , , , , , , , , , , , , , , , , , 
1.323, 0.9429932, 1.323, 0.1378174, 1.323, 0.0460205, 1.323, 0.2993774, , , , , , , , , , , , , , , , , , , , , , 
1.3365, 0.9429932, 1.3365, 0.1378174, 1.3365, 0.0462036, 1.3365, 0.2993774, , , , , , , , , , , , , , , , , , , , , , 
1.35, 0.9429932, 1.35, 0.1378174, 1.35, 0.0462036, 1.35, 0.2994385, , , , , , , , , , , , , , , , , , , , , , 
1.3635, 0.9429321, 1.3635, 0.1378174, 1.3635, 0.0463867, 1.3635, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
1.377, 0.9429321, 1.377, 0.1377563, 1.377, 0.0464478, 1.377, 0.2995605, , , , , , , , , , , , , , , , , , , , , , 
1.3905, 0.9429932, 1.3905, 0.1377563, 1.3905, 0.0465088, 1.3905, 0.2994995, , , , , , , , , , , , , , , , , , , , , , 
1.404, 0.9429932, 1.404, 0.1377563, 1.404, 0.0465088, 1.404, 0.2993774, , , , , , , , , , , , , , , , , , , , , , 
1.4175, 0.9429932, 1.4175, 0.1377563, 1.4175, 0.0465088, 1.4175, 0.2994385, , , , , , , , , , , , , , , , , , , , , , 
1.431, 0.9429321, 1.431, 0.1378174, 1.431, 0.0466309, 1.431, 0.2994995, , , , , , , , , , , , , , , , , , , , , , 
1.4445, 0.9429321, 1.4445, 0.1378174, 1.4445, 0.0466919, 1.4445, 0.2994995, , , , , , , , , , , , , , , , , , , , , , 
1.458, 0.9429321, 1.458, 0.1376953, 1.458, 0.046814, 1.458, 0.2994995, , , , , , , , , , , , , , , , , , , , , , 
1.4715, 0.9429932, 1.4715, 0.1376953, 1.4715, 0.046875, 1.4715, 0.2993774, , , , , , , , , , , , , , , , , , , , , , 
1.485, 0.9429932, 1.485, 0.1378174, 1.485, 0.046936, 1.485, 0.2992554, , , , , , , , , , , , , , , , , , , , , , 
1.4985, 0.9429932, 1.4985, 0.1378784, 1.4985, 0.0469971, 1.4985, 0.2993164, , , , , , , , , , , , , , , , , , , , , , 
1.512, 0.9429932, 1.512, 0.1378784, 1.512, 0.0471191, 1.512, 0.2992554, , , , , , , , , , , , , , , , , , , , , , 
1.5255, 0.9429932, 1.5255, 0.1378784, 1.5255, 0.0472412, 1.5255, 0.2991333, , , , , , , , , , , , , , , , , , , , , , 
1.539, 0.9429932, 1.539, 0.1378174, 1.539, 0.0474854, 1.539, 0.2991333, , , , , , , , , , , , , , , , , , , , , , 
1.5525, 0.9429932, 1.5525, 0.1378174, 1.5525, 0.0475464, 1.5525, 0.2991333, , , , , , , , , , , , , , , , , , , , , , 
1.566, 0.9430542, 1.566, 0.1378784, 1.566, 0.0476074, 1.566, 0.2990112, , , , , , , , , , , , , , , , , , , , , , 
1.5795, 0.9430542, 1.5795, 0.1378784, 1.5795, 0.0476074, 1.5795, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.593, 0.9430542, 1.593, 0.1379395, 1.593, 0.0476685, 1.593, 0.2988281, , , , , , , , , , , , , , , , , , , , , , 
1.6065, 0.9430542, 1.6065, 0.1379395, 1.6065, 0.0477295, 1.6065, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.62, 0.9430542, 1.62, 0.1380005, 1.62, 0.0477295, 1.62, 0.2989502, , , , , , , , , , , , , , , , , , , , , , 
1.6335, 0.9429932, 1.6335, 0.1380005, 1.6335, 0.0477905, 1.6335, 0.2990112, , , , , , , , , , , , , , , , , , , , , , 
